-0.014257697838766365,0.04084438382454777,0.026520735959074268,-0.00497787649606885,0.004015419804030005,0.034424022604533706,0.030050242571168936,0.020606553907697705,-0.011658655133537796,4.796536043081927E-4,0.04402439201307144,0.013276719758038581,0.03332018346384099,0.021826132706463518,0.031160718267312336
-0.15773046591113582,0.23113939300487432,0.06350669869186346,0.1134969106744508,-0.005717993341611573,-0.03998424627959245,0.007355804066239443,0.08204886979696108,0.0018563028867872634,0.06421328736401472,-0.0706977978575261,-0.022357247679631227,-0.18194055544521312,-0.04739411153339756,-0.029798806670538393
0.006399685869646116,-0.16466215222861252,-0.04857408825247458,-0.20510708325233806,0.05370783544076284,-0.07622191773769214,-0.1635822919252836,0.27949084680747344,0.30967650477413433,-0.007856522061119866,-0.045413037045965436,-0.020483327709260545,-0.04577881506093519,-0.12442263833327613,-0.19491768870215256
-0.06027478272640123,0.15205223516289285,-0.022055632782470014,0.12312808668130365,-0.004241886341110127,0.05002861380537825,-0.07332238708664772,-0.08020679887409861,-0.16178214473167957,0.046538569367267045,-0.17476142545331022,-0.12008978684345999,-0.05555450644124067,0.16158038771918687,-0.05006878649823422
-0.07786949970717841,0.07651682555536192,-0.06513659851661642,0.1401795922335261,-0.2507226893223333,0.1846382544172748,-0.03165299835352533,0.05454858489633875,0.07774584048159779,0.052549813876639984,0.03530416568423994,-0.21018659639743176,-0.09995420250483872,0.07453298319235963,-0.04271281718578258
0.016161266297961694,0.10745023909595632,0.03181898817379722,0.09194047688974097,-0.05660752713235141,-0.08872671782164006,-0.07605067930802187,0.1269805966776142,0.06940665972764429,-0.276762537242058,0.010803071056540265,-0.07564827001645268,-0.05577135562861005,0.015717472782625017,-0.24678637913178267
-0.1409185941552561,0.16946090281033538,0.1621615107786463,-0.08356663325402103,0.15410740835805786,0.1107655824312323,-0.014719927344101134,0.03820024730089113,0.03303536656903972,0.007251476124197566,-0.059138126766976266,-0.031751351741919134,-0.02388412928178707,0.1214873265486856,0.22198065207270712
-0.083722183148329,-0.11211647771808446,0.3114124026315692,0.18045091497146576,-0.14208070498407113,0.24666171860570896,0.13667010848945074,0.0733870824368263,-0.04422311429509429,-0.05726116065147859,0.06174487628724428,-0.012980731280159653,-0.07560152317747952,0.18235250494090172,0.11343255135050115
-0.06443789701235789,-0.21763875843731784,0.15007812396279055,0.058745159442971644,-0.014549846005426359,-0.0630858733422469,-0.08827700993418869,0.07688286077953463,-0.07476200720659441,-0.09692354559285249,0.23180359349567614,-0.03861846253534315,-0.08195936281383076,0.2119751390985275,0.04412228419787392
0.08974269614478655,0.0014548564570009957,-0.02421234726192264,0.11155095667477775,0.11069788330368416,-0.05007108776200446,0.22387829049851546,0.013347002897445554,-0.07423204956910194,0.08601648548056612,0.09012815949128729,0.06104976724351786,-0.05970604623633455,-0.040033739494035214,0.043938938945073135
0.013190795465237817,0.24733917862494556,-0.0950330782455422,0.08769286210866112,0.18724309865982142,-0.0627802094517326,-0.026697338077954453,-0.021796158957196943,0.17501698508493274,0.012047502710964636,0.020207540621860753,0.10389438879352249,0.09995381411591221,0.04300936986177208,-0.08367606359020766
0.02563768912501994,-0.05748952974288648,0.055394009754440865,0.14357571164317218,0.1898406413721432,0.039875804439713385,-0.08295406988837993,-0.0807640982339126,0.15591369093680285,-0.1466037736999398,0.10186674363898694,0.09462537528258542,0.1212416778772079,-0.1125363607194897,0.08520978321921766
1.6968507828409905E-4,0.05408953897829952,-0.1675079416449898,0.005572492132510723,0.11766861284606565,-0.016013047405934774,0.28200091727604615,-0.14885035355726742,0.1283322813075064,0.034986446611408005,-0.058815342115335616,0.07962275264202506,0.0091811499646408,-0.16268448989411244,0.1533550310636572
